SEQUENCE_ID,IS_VALID,PRIMARY_RULE,ALL_RULES
dev_anom_mosfet_seq_0383_invalid,0,RULE_SHIP_BEFORE_TEST,RULE_SHIP_BEFORE_TEST
dev_anom_mosfet_seq_0311_valid,1,,
dev_anom_igbt_seq_0186_invalid,0,RULE_SHIP_BEFORE_TEST,RULE_SHIP_BEFORE_TEST
dev_anom_mosfet_seq_0053_invalid,0,RULE_ETCH_NO_MASK,RULE_ETCH_NO_MASK;RULE_LITHO_LEVEL_SKIP;RULE_IMPLANT_NO_MASK;RULE_CMP_NO_DEP
dev_anom_igbt_seq_0148_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_IMPLANT_NO_MASK
dev_anom_igbt_seq_0071_valid,1,,
dev_anom_mosfet_seq_0461_invalid,0,RULE_SHIP_BEFORE_TEST,RULE_SHIP_BEFORE_TEST
dev_anom_mosfet_seq_0963_valid,1,,
dev_anom_mosfet_seq_0086_valid,1,,
dev_anom_igbt_seq_0371_invalid,0,RULE_SHIP_BEFORE_TEST,RULE_SHIP_BEFORE_TEST
dev_anom_ic_seq_0288_valid,1,,
dev_anom_mosfet_seq_0684_valid,1,,
dev_anom_ic_seq_0956_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_IMPLANT_NO_MASK
dev_anom_ic_seq_0040_valid,1,,
dev_anom_ic_seq_0726_valid,1,,
dev_anom_ic_seq_0353_invalid,0,RULE_SHIP_BEFORE_TEST,RULE_SHIP_BEFORE_TEST
dev_anom_mosfet_seq_0958_valid,1,,
dev_anom_igbt_seq_0251_valid,1,,
dev_anom_igbt_seq_0725_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_IMPLANT_NO_MASK
dev_anom_ic_seq_0744_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_IMPLANT_NO_MASK
dev_anom_mosfet_seq_0311_invalid,0,RULE_DEP_NO_CLEAN,RULE_DEP_NO_CLEAN;RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_LITHO_LEVEL_SKIP;RULE_IMPLANT_NO_MASK;RULE_CMP_NO_DEP;RULE_PAD_OPEN_BEFORE_DEP;RULE_TEST_BEFORE_PASSIVATION;RULE_BACKSIDE_BEFORE_PASSIVATION
dev_anom_ic_seq_0473_valid,1,,
dev_anom_igbt_seq_0662_valid,1,,
dev_anom_mosfet_seq_0448_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_IMPLANT_NO_MASK
dev_anom_igbt_seq_0020_valid,1,,
dev_anom_igbt_seq_0246_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_IMPLANT_NO_MASK
dev_anom_ic_seq_0147_valid,1,,
dev_anom_igbt_seq_0512_invalid,0,RULE_DEP_NO_CLEAN,RULE_DEP_NO_CLEAN;RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_LITHO_LEVEL_SKIP;RULE_IMPLANT_NO_MASK;RULE_CMP_NO_DEP;RULE_PAD_OPEN_BEFORE_DEP;RULE_TEST_BEFORE_PASSIVATION
dev_anom_ic_seq_0111_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK
dev_anom_ic_seq_0632_invalid,0,RULE_SHIP_BEFORE_TEST,RULE_SHIP_BEFORE_TEST
dev_anom_ic_seq_0570_invalid,0,RULE_SHIP_BEFORE_TEST,RULE_SHIP_BEFORE_TEST
dev_anom_ic_seq_0883_valid,1,,
dev_anom_mosfet_seq_0824_valid,1,,
dev_anom_ic_seq_0101_valid,1,,
dev_anom_ic_seq_0601_valid,1,,
dev_anom_igbt_seq_0071_invalid,0,RULE_DEP_NO_CLEAN,RULE_DEP_NO_CLEAN;RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_LITHO_LEVEL_SKIP;RULE_IMPLANT_NO_MASK;RULE_CMP_NO_DEP;RULE_PAD_OPEN_BEFORE_DEP;RULE_TEST_BEFORE_PASSIVATION;RULE_BACKSIDE_BEFORE_PASSIVATION
dev_anom_ic_seq_0746_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_IMPLANT_NO_MASK
dev_anom_ic_seq_0342_valid,1,,
dev_anom_ic_seq_0616_invalid,0,RULE_DEP_NO_CLEAN,RULE_DEP_NO_CLEAN;RULE_LITHO_LEVEL_SKIP;RULE_IMPLANT_NO_MASK;RULE_CMP_NO_DEP;RULE_PAD_OPEN_BEFORE_DEP
dev_anom_ic_seq_0900_invalid,0,RULE_DEP_NO_CLEAN,RULE_DEP_NO_CLEAN;RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_LITHO_LEVEL_SKIP;RULE_CMP_NO_DEP;RULE_PAD_OPEN_BEFORE_DEP
dev_anom_mosfet_seq_0067_valid,1,,
dev_anom_ic_seq_0961_invalid,0,RULE_SHIP_BEFORE_TEST,RULE_SHIP_BEFORE_TEST
dev_anom_mosfet_seq_0517_invalid,0,RULE_SHIP_BEFORE_TEST,RULE_SHIP_BEFORE_TEST
dev_anom_mosfet_seq_0923_valid,1,,
dev_anom_mosfet_seq_0796_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_IMPLANT_NO_MASK
dev_anom_igbt_seq_1000_invalid,0,RULE_DEP_NO_CLEAN,RULE_DEP_NO_CLEAN;RULE_ETCH_NO_MASK;RULE_LITHO_LEVEL_SKIP;RULE_IMPLANT_NO_MASK;RULE_CMP_NO_DEP;RULE_PAD_OPEN_BEFORE_DEP;RULE_TEST_BEFORE_PASSIVATION
dev_anom_ic_seq_0365_invalid,0,RULE_DEP_NO_CLEAN,RULE_DEP_NO_CLEAN;RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_LITHO_LEVEL_SKIP;RULE_IMPLANT_NO_MASK;RULE_CMP_NO_DEP;RULE_PAD_OPEN_BEFORE_DEP;RULE_TEST_BEFORE_PASSIVATION
dev_anom_mosfet_seq_0300_valid,1,,
dev_anom_ic_seq_0237_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_IMPLANT_NO_MASK
dev_anom_ic_seq_0601_invalid,0,RULE_SHIP_BEFORE_TEST,RULE_SHIP_BEFORE_TEST
dev_anom_igbt_seq_0562_valid,1,,
dev_anom_ic_seq_0760_valid,1,,
dev_anom_mosfet_seq_0451_valid,1,,
dev_anom_mosfet_seq_0107_invalid,0,RULE_SHIP_BEFORE_TEST,RULE_SHIP_BEFORE_TEST
dev_anom_igbt_seq_0419_valid,1,,
dev_anom_mosfet_seq_0554_valid,1,,
dev_anom_igbt_seq_0677_valid,1,,
dev_anom_mosfet_seq_0358_valid,1,,
dev_anom_mosfet_seq_0917_valid,1,,
dev_anom_igbt_seq_0202_valid,1,,
dev_anom_igbt_seq_0469_valid,1,,
dev_anom_mosfet_seq_0192_valid,1,,
dev_anom_igbt_seq_0516_valid,1,,
dev_anom_igbt_seq_0366_valid,1,,
dev_anom_ic_seq_0769_valid,1,,
dev_anom_ic_seq_0080_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_LITHO_LEVEL_SKIP;RULE_CMP_NO_DEP;RULE_PAD_OPEN_BEFORE_DEP;RULE_TEST_BEFORE_PASSIVATION
dev_anom_mosfet_seq_0035_invalid,0,RULE_SHIP_BEFORE_TEST,RULE_SHIP_BEFORE_TEST
dev_anom_ic_seq_0769_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_IMPLANT_NO_MASK
dev_anom_igbt_seq_0723_valid,1,,
dev_anom_mosfet_seq_0820_invalid,0,RULE_ETCH_NO_MASK,RULE_ETCH_NO_MASK;RULE_LITHO_LEVEL_SKIP;RULE_IMPLANT_NO_MASK;RULE_CMP_NO_DEP;RULE_PAD_OPEN_BEFORE_DEP
dev_anom_ic_seq_0363_invalid,0,RULE_DEP_NO_CLEAN,RULE_DEP_NO_CLEAN;RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_LITHO_LEVEL_SKIP;RULE_IMPLANT_NO_MASK;RULE_CMP_NO_DEP;RULE_PAD_OPEN_BEFORE_DEP;RULE_TEST_BEFORE_PASSIVATION
dev_anom_ic_seq_0604_valid,1,,
dev_anom_igbt_seq_0555_valid,1,,
dev_anom_mosfet_seq_0353_valid,1,,
dev_anom_igbt_seq_0862_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_IMPLANT_NO_MASK
dev_anom_mosfet_seq_0448_valid,1,,
dev_anom_ic_seq_0314_valid,1,,
dev_anom_mosfet_seq_0598_valid,1,,
dev_anom_ic_seq_0738_invalid,0,RULE_SHIP_BEFORE_TEST,RULE_SHIP_BEFORE_TEST
dev_anom_igbt_seq_0516_invalid,0,RULE_SHIP_BEFORE_TEST,RULE_SHIP_BEFORE_TEST
dev_anom_mosfet_seq_0461_valid,1,,
dev_anom_mosfet_seq_0517_valid,1,,
dev_anom_ic_seq_0353_valid,1,,
dev_anom_ic_seq_0961_valid,1,,
dev_anom_ic_seq_0174_valid,1,,
dev_anom_igbt_seq_0512_valid,1,,
dev_anom_igbt_seq_0475_invalid,0,RULE_SHIP_BEFORE_TEST,RULE_SHIP_BEFORE_TEST
dev_anom_igbt_seq_0867_valid,1,,
dev_anom_ic_seq_0360_valid,1,,
dev_anom_ic_seq_0719_invalid,0,RULE_SHIP_BEFORE_TEST,RULE_SHIP_BEFORE_TEST
dev_anom_igbt_seq_0099_valid,1,,
dev_anom_ic_seq_0647_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_LITHO_LEVEL_SKIP;RULE_PAD_OPEN_BEFORE_DEP;RULE_TEST_BEFORE_PASSIVATION
dev_anom_mosfet_seq_0526_valid,1,,
dev_anom_igbt_seq_0892_valid,1,,
dev_anom_igbt_seq_0223_invalid,0,RULE_DEP_NO_CLEAN,RULE_DEP_NO_CLEAN;RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_LITHO_LEVEL_SKIP;RULE_IMPLANT_NO_MASK;RULE_CMP_NO_DEP;RULE_PAD_OPEN_BEFORE_DEP;RULE_TEST_BEFORE_PASSIVATION;RULE_BACKSIDE_BEFORE_PASSIVATION
dev_anom_mosfet_seq_0912_valid,1,,
dev_anom_igbt_seq_0892_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_IMPLANT_NO_MASK
dev_anom_mosfet_seq_0287_valid,1,,
dev_anom_igbt_seq_0743_invalid,0,RULE_SHIP_BEFORE_TEST,RULE_SHIP_BEFORE_TEST
dev_anom_ic_seq_0760_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_IMPLANT_NO_MASK
dev_anom_ic_seq_0851_valid,1,,
dev_anom_ic_seq_0559_valid,1,,
dev_anom_mosfet_seq_1000_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_IMPLANT_NO_MASK
dev_anom_mosfet_seq_0469_valid,1,,
dev_anom_mosfet_seq_0375_valid,1,,
dev_anom_ic_seq_0420_valid,1,,
dev_anom_igbt_seq_0629_invalid,0,RULE_DEP_NO_CLEAN,RULE_DEP_NO_CLEAN;RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_LITHO_LEVEL_SKIP;RULE_IMPLANT_NO_MASK;RULE_CMP_NO_DEP;RULE_PAD_OPEN_BEFORE_DEP;RULE_BACKSIDE_BEFORE_PASSIVATION
dev_anom_mosfet_seq_0250_valid,1,,
dev_anom_igbt_seq_0728_valid,1,,
dev_anom_mosfet_seq_0459_valid,1,,
dev_anom_igbt_seq_0743_valid,1,,
dev_anom_mosfet_seq_0893_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_IMPLANT_NO_MASK
dev_anom_mosfet_seq_0021_valid,1,,
dev_anom_igbt_seq_0371_valid,1,,
dev_anom_ic_seq_0526_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK
dev_anom_igbt_seq_0678_invalid,0,RULE_SHIP_BEFORE_TEST,RULE_SHIP_BEFORE_TEST
dev_anom_igbt_seq_0816_invalid,0,RULE_DEP_NO_CLEAN,RULE_DEP_NO_CLEAN;RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_LITHO_LEVEL_SKIP;RULE_IMPLANT_NO_MASK;RULE_CMP_NO_DEP;RULE_TEST_BEFORE_PASSIVATION;RULE_BACKSIDE_BEFORE_PASSIVATION
dev_anom_ic_seq_0884_valid,1,,
dev_anom_ic_seq_0956_valid,1,,
dev_anom_mosfet_seq_0244_valid,1,,
dev_anom_mosfet_seq_0410_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_IMPLANT_NO_MASK
dev_anom_mosfet_seq_0726_invalid,0,RULE_DEP_NO_CLEAN,RULE_DEP_NO_CLEAN;RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_LITHO_LEVEL_SKIP;RULE_IMPLANT_NO_MASK;RULE_CMP_NO_DEP;RULE_PAD_OPEN_BEFORE_DEP;RULE_TEST_BEFORE_PASSIVATION;RULE_BACKSIDE_BEFORE_PASSIVATION
dev_anom_mosfet_seq_0426_invalid,0,RULE_SHIP_BEFORE_TEST,RULE_SHIP_BEFORE_TEST
dev_anom_ic_seq_0360_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_IMPLANT_NO_MASK
dev_anom_igbt_seq_0982_valid,1,,
dev_anom_mosfet_seq_0458_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_IMPLANT_NO_MASK
dev_anom_ic_seq_0013_invalid,0,RULE_SHIP_BEFORE_TEST,RULE_SHIP_BEFORE_TEST
dev_anom_mosfet_seq_0442_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_IMPLANT_NO_MASK
dev_anom_mosfet_seq_0477_valid,1,,
dev_anom_mosfet_seq_0428_valid,1,,
dev_anom_ic_seq_0135_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK
dev_anom_mosfet_seq_0391_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_IMPLANT_NO_MASK
dev_anom_ic_seq_0716_invalid,0,RULE_ETCH_NO_MASK,RULE_ETCH_NO_MASK;RULE_LITHO_LEVEL_SKIP;RULE_CMP_NO_DEP;RULE_PAD_OPEN_BEFORE_DEP
dev_anom_mosfet_seq_0938_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_IMPLANT_NO_MASK
dev_anom_igbt_seq_0723_invalid,0,RULE_DEP_NO_CLEAN,RULE_DEP_NO_CLEAN;RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_LITHO_LEVEL_SKIP;RULE_IMPLANT_NO_MASK;RULE_PAD_OPEN_BEFORE_DEP;RULE_TEST_BEFORE_PASSIVATION;RULE_BACKSIDE_BEFORE_PASSIVATION
dev_anom_mosfet_seq_0796_valid,1,,
dev_anom_ic_seq_0960_valid,1,,
dev_anom_igbt_seq_0488_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_LITHO_LEVEL_SKIP;RULE_IMPLANT_NO_MASK;RULE_PAD_OPEN_BEFORE_DEP;RULE_TEST_BEFORE_PASSIVATION
dev_anom_igbt_seq_0562_invalid,0,RULE_SHIP_BEFORE_TEST,RULE_SHIP_BEFORE_TEST
dev_anom_mosfet_seq_0686_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_LITHO_LEVEL_SKIP;RULE_IMPLANT_NO_MASK;RULE_CMP_NO_DEP;RULE_PAD_OPEN_BEFORE_DEP
dev_anom_igbt_seq_0036_valid,1,,
dev_anom_mosfet_seq_1000_valid,1,,
dev_anom_ic_seq_0927_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_LITHO_LEVEL_SKIP;RULE_CMP_NO_DEP;RULE_PAD_OPEN_BEFORE_DEP;RULE_TEST_BEFORE_PASSIVATION
dev_anom_mosfet_seq_0087_valid,1,,
dev_anom_ic_seq_0506_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK
dev_anom_ic_seq_0202_valid,1,,
dev_anom_igbt_seq_0250_invalid,0,RULE_SHIP_BEFORE_TEST,RULE_SHIP_BEFORE_TEST
dev_anom_igbt_seq_0227_invalid,0,RULE_ETCH_NO_MASK,RULE_ETCH_NO_MASK;RULE_LITHO_LEVEL_SKIP;RULE_IMPLANT_NO_MASK;RULE_CMP_NO_DEP;RULE_PAD_OPEN_BEFORE_DEP
dev_anom_mosfet_seq_0075_valid,1,,
dev_anom_ic_seq_0851_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK
dev_anom_ic_seq_0506_valid,1,,
dev_anom_ic_seq_0526_valid,1,,
dev_anom_ic_seq_0154_valid,1,,
dev_anom_igbt_seq_0668_valid,1,,
dev_anom_mosfet_seq_0050_valid,1,,
dev_anom_igbt_seq_0083_valid,1,,
dev_anom_ic_seq_0576_valid,1,,
dev_anom_igbt_seq_0655_valid,1,,
dev_anom_igbt_seq_0566_valid,1,,
dev_anom_ic_seq_0654_valid,1,,
dev_anom_igbt_seq_0146_valid,1,,
dev_anom_mosfet_seq_0672_valid,1,,
dev_anom_ic_seq_0107_valid,1,,
dev_anom_igbt_seq_0655_invalid,0,RULE_SHIP_BEFORE_TEST,RULE_SHIP_BEFORE_TEST
dev_anom_ic_seq_0111_valid,1,,
dev_anom_ic_seq_0568_valid,1,,
dev_anom_ic_seq_0420_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK
dev_anom_mosfet_seq_0893_valid,1,,
dev_anom_igbt_seq_0347_valid,1,,
dev_anom_mosfet_seq_0857_valid,1,,
dev_anom_mosfet_seq_0202_invalid,0,RULE_SHIP_BEFORE_TEST,RULE_SHIP_BEFORE_TEST
dev_anom_igbt_seq_0782_invalid,0,RULE_DEP_NO_CLEAN,RULE_DEP_NO_CLEAN;RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_LITHO_LEVEL_SKIP;RULE_IMPLANT_NO_MASK;RULE_CMP_NO_DEP;RULE_PAD_OPEN_BEFORE_DEP;RULE_TEST_BEFORE_PASSIVATION
dev_anom_mosfet_seq_0440_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_IMPLANT_NO_MASK
dev_anom_igbt_seq_0928_valid,1,,
dev_anom_igbt_seq_0087_valid,1,,
dev_anom_igbt_seq_0083_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_IMPLANT_NO_MASK
dev_anom_ic_seq_0202_invalid,0,RULE_DEP_NO_CLEAN,RULE_DEP_NO_CLEAN;RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_LITHO_LEVEL_SKIP;RULE_CMP_NO_DEP;RULE_PAD_OPEN_BEFORE_DEP;RULE_TEST_BEFORE_PASSIVATION
dev_anom_mosfet_seq_0291_valid,1,,
dev_anom_igbt_seq_0576_invalid,0,RULE_SHIP_BEFORE_TEST,RULE_SHIP_BEFORE_TEST
dev_anom_igbt_seq_0911_valid,1,,
dev_anom_igbt_seq_0729_invalid,0,RULE_METAL_ETCH_NO_LITHO,RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_IMPLANT_NO_MASK
dev_anom_mosfet_seq_0686_valid,1,,
dev_anom_mosfet_seq_0383_valid,1,,
dev_anom_igbt_seq_0782_valid,1,,
dev_anom_igbt_seq_0115_invalid,0,RULE_SHIP_BEFORE_TEST,RULE_SHIP_BEFORE_TEST
dev_anom_ic_seq_0882_invalid,0,RULE_DEP_NO_CLEAN,RULE_DEP_NO_CLEAN;RULE_METAL_ETCH_NO_LITHO;RULE_ETCH_NO_MASK;RULE_LITHO_LEVEL_SKIP;RULE_IMPLANT_NO_MASK;RULE_PAD_OPEN_BEFORE_DEP;RULE_TEST_BEFORE_PASSIVATION
dev_anom_ic_seq_0570_valid,1,,
dev_anom_mosfet_seq_0292_invalid,0,RULE_SHIP_BEFORE_TEST,RULE_SHIP_BEFORE_TEST
dev_anom_igbt_seq_0186_valid,1,,
dev_anom_ic_seq_0522_valid,1,,
dev_anom_mosfet_seq_0440_valid,1,,
